,state,state_name,lga,sector,hhid,total_CO2_kg,credit_mean,income_mean
0,1,Abia,102,URBAN,0.0,48.396035259528134,,
1,1,Abia,102,URBAN,10057.0,171.9977222854579,,12000.0
2,1,Abia,104,RURAL,0.0,45.89516263157895,,
3,1,Abia,105,RURAL,0.0,22.03534562163209,,
4,1,Abia,106,RURAL,0.0,36.96368415948276,,
5,1,Abia,107,RURAL,0.0,16.318599252873565,,
6,1,Abia,108,RURAL,0.0,24.02375821366579,,
7,1,Abia,108,RURAL,10109.0,42.99943057136448,,54000.0
8,1,Abia,110,RURAL,0.0,12.045610344827587,,
9,1,Abia,110,RURAL,10084.0,107.49857642841118,,15000.0
10,1,Abia,110,URBAN,0.0,42.11573965517242,,
11,1,Abia,111,URBAN,0.0,77.52763735632185,,
12,1,Abia,115,URBAN,0.0,99.16098518196065,,
13,1,Abia,117,RURAL,0.0,25.213166144200628,,
14,2,Adamawa,201,RURAL,0.0,92.93103448275862,,
15,2,Adamawa,203,RURAL,0.0,33.98620689655172,,
16,2,Adamawa,210,RURAL,0.0,461.46413793103454,,
17,2,Adamawa,214,RURAL,0.0,26.429620197044333,,
18,2,Adamawa,214,RURAL,20071.0,429.99430571364474,,
19,2,Adamawa,214,RURAL,20074.0,214.99715285682237,,44500.0
20,2,Adamawa,214,RURAL,20075.0,429.99430571364474,1600000.0,100000.0
21,2,Adamawa,214,RURAL,20077.0,150.49800699977567,,
22,2,Adamawa,214,RURAL,20078.0,429.99430571364474,,29288.0
23,2,Adamawa,214,RURAL,20080.0,128.99829171409343,,
24,2,Adamawa,215,URBAN,0.0,154.70103068965517,,
25,2,Adamawa,215,URBAN,20081.0,107.49857642841118,,
26,2,Adamawa,215,URBAN,20085.0,214.99715285682237,,20980.0
27,2,Adamawa,215,URBAN,20087.0,644.9914585704671,,85000.0
28,2,Adamawa,216,RURAL,0.0,13.747126436781608,,
29,2,Adamawa,218,RURAL,0.0,7.5,,
30,2,Adamawa,221,RURAL,0.0,17.593924137931033,,
31,2,Adamawa,221,RURAL,20012.0,42.99943057136448,,
32,2,Adamawa,221,RURAL,20013.0,322.49572928523355,,
33,2,Adamawa,221,RURAL,20014.0,311.74587164239244,,
34,2,Adamawa,221,RURAL,20015.0,107.49857642841118,,
35,3,Akwa Ibom,301,URBAN,0.0,57.694406724137934,,
36,3,Akwa Ibom,301,URBAN,30101.0,128.99829171409343,,103350.0
37,3,Akwa Ibom,301,URBAN,30102.0,644.9914585704671,,18000.0
38,3,Akwa Ibom,301,URBAN,30110.0,128.99829171409343,,
39,3,Akwa Ibom,305,RURAL,0.0,34.26796950059453,,
40,3,Akwa Ibom,305,RURAL,30130.0,182.74757992829902,,
41,3,Akwa Ibom,307,RURAL,0.0,22.5,,
42,3,Akwa Ibom,307,URBAN,0.0,54.974942122222224,,
43,3,Akwa Ibom,307,URBAN,30045.0,85.99886114272896,,
44,3,Akwa Ibom,307,URBAN,30049.0,150.49800699977567,,52500.0
45,3,Akwa Ibom,309,RURAL,0.0,50.51352118226602,,
46,3,Akwa Ibom,309,URBAN,0.0,26.955246551724137,,
47,3,Akwa Ibom,309,URBAN,30064.0,128.99829171409343,,
48,3,Akwa Ibom,312,RURAL,0.0,36.054512413793105,,
49,3,Akwa Ibom,313,RURAL,0.0,34.485735153256705,,
50,3,Akwa Ibom,314,URBAN,0.0,52.8015424137931,,
51,3,Akwa Ibom,316,RURAL,0.0,104.87010461740559,,
52,3,Akwa Ibom,316,RURAL,30021.0,128.99829171409343,,
53,3,Akwa Ibom,316,RURAL,30022.0,107.49857642841118,,
54,3,Akwa Ibom,316,RURAL,30024.0,107.49857642841118,,
55,3,Akwa Ibom,316,RURAL,30028.0,386.9948751422803,,
56,3,Akwa Ibom,316,RURAL,30030.0,322.49572928523355,100000.0,
57,3,Akwa Ibom,318,RURAL,0.0,42.28229316430021,,
58,3,Akwa Ibom,321,RURAL,0.0,37.26958802177859,,
59,3,Akwa Ibom,322,RURAL,0.0,65.0,,
60,3,Akwa Ibom,323,RURAL,0.0,32.98703798037844,,
61,3,Akwa Ibom,323,RURAL,30075.0,214.99715285682237,,
62,3,Akwa Ibom,323,RURAL,30076.0,85.99886114272896,,73500.0
63,3,Akwa Ibom,325,URBAN,0.0,107.34654298850575,,
64,3,Akwa Ibom,326,RURAL,0.0,38.79561945812808,,
65,3,Akwa Ibom,329,RURAL,0.0,36.953281403940885,,
66,3,Akwa Ibom,329,RURAL,30061.0,85.99886114272896,,
67,3,Akwa Ibom,329,RURAL,30062.0,1074.985764284112,,
68,3,Akwa Ibom,329,RURAL,30063.0,214.99715285682237,,
69,3,Akwa Ibom,329,RURAL,30065.0,107.49857642841118,,
70,3,Akwa Ibom,329,RURAL,30066.0,214.99715285682237,,
71,3,Akwa Ibom,329,RURAL,30070.0,107.49857642841118,,85000.0
72,3,Akwa Ibom,331,URBAN,0.0,92.94015080844518,,
73,3,Akwa Ibom,331,URBAN,30002.0,429.99430571364474,,12666.666666666666
74,3,Akwa Ibom,331,URBAN,30005.0,53.74928821420559,30000.0,66420.0
75,3,Akwa Ibom,331,URBAN,30006.0,128.99829171409343,,60000.0
76,3,Akwa Ibom,331,URBAN,30007.0,257.99658342818685,80000.0,
77,3,Akwa Ibom,331,URBAN,30008.0,107.49857642841118,,
78,3,Akwa Ibom,331,URBAN,30009.0,257.99658342818685,,
79,3,Akwa Ibom,331,URBAN,30012.0,214.99715285682237,,
80,3,Akwa Ibom,331,URBAN,30015.0,343.9954445709158,,
81,3,Akwa Ibom,331,URBAN,30016.0,257.99658342818685,,
82,3,Akwa Ibom,331,URBAN,30017.0,150.49800699977567,,
83,4,Anambra,401,RURAL,0.0,64.7432875862069,,
84,4,Anambra,401,RURAL,40195.0,42.99943057136448,,
85,4,Anambra,401,URBAN,0.0,68.76394865067466,,
86,4,Anambra,402,RURAL,0.0,26.22931034482759,,
87,4,Anambra,402,RURAL,40207.0,128.99829171409343,10000.0,
88,4,Anambra,403,RURAL,0.0,26.982758620689655,,
89,4,Anambra,403,RURAL,40214.0,42.99943057136448,10000.0,
90,4,Anambra,403,RURAL,40215.0,171.9977222854579,20000.0,
91,4,Anambra,405,RURAL,0.0,38.73067082228117,,
92,4,Anambra,405,RURAL,40064.0,322.49572928523355,,
93,4,Anambra,406,URBAN,0.0,23.346295862068963,,
94,4,Anambra,407,RURAL,0.0,28.869458128078815,,
95,4,Anambra,407,RURAL,40139.0,42.99943057136448,,25620.0
96,4,Anambra,410,RURAL,0.0,34.36211887356322,,
97,4,Anambra,410,RURAL,40122.0,214.99715285682237,20000.0,
98,4,Anambra,410,URBAN,0.0,39.49534725952813,,
99,4,Anambra,411,URBAN,0.0,34.78781778627442,,
100,4,Anambra,412,RURAL,0.0,31.33942020434227,,
101,4,Anambra,412,RURAL,40119.0,214.99715285682237,40000.0,
102,4,Anambra,412,RURAL,40120.0,214.99715285682237,20000.0,
103,4,Anambra,413,RURAL,0.0,59.3372099770115,,
104,4,Anambra,414,URBAN,0.0,33.811562971803724,,
105,4,Anambra,415,URBAN,0.0,22.833424433497537,,
106,4,Anambra,415,URBAN,40045.0,171.9977222854579,,
107,4,Anambra,416,URBAN,0.0,39.09748163218391,,
108,4,Anambra,417,URBAN,0.0,58.493271141642055,,
109,4,Anambra,418,URBAN,0.0,40.199309546279494,,
110,4,Anambra,419,RURAL,0.0,46.95293153605016,,
111,4,Anambra,421,URBAN,0.0,81.45493567639257,,
112,5,Bauchi,501,RURAL,0.0,53.246347894844405,,
113,5,Bauchi,501,RURAL,50071.0,214.99715285682237,10000.0,
114,5,Bauchi,501,RURAL,50072.0,429.99430571364474,20000.0,36500.0
115,5,Bauchi,501,RURAL,50073.0,214.99715285682237,,
116,5,Bauchi,501,RURAL,50074.0,257.99658342818685,,700.0
117,5,Bauchi,501,RURAL,50075.0,150.49800699977567,20000.0,24000.0
118,5,Bauchi,501,RURAL,50076.0,214.99715285682237,12000.0,
119,5,Bauchi,501,RURAL,50078.0,322.49572928523355,,
120,5,Bauchi,501,RURAL,50080.0,128.99829171409343,,
121,5,Bauchi,502,RURAL,0.0,91.60344827586206,,
122,5,Bauchi,502,RURAL,50031.0,214.99715285682237,,
123,5,Bauchi,502,RURAL,50040.0,107.49857642841118,13000.0,
124,5,Bauchi,502,URBAN,0.0,57.97456738505747,,
125,5,Bauchi,502,URBAN,50011.0,601.9920279991027,18333.333333333332,
126,5,Bauchi,502,URBAN,50013.0,429.99430571364474,50000.0,112500.0
127,5,Bauchi,502,URBAN,50014.0,730.9903197131961,,10000.0
128,5,Bauchi,502,URBAN,50015.0,365.49515985659804,,90000.0
129,5,Bauchi,502,URBAN,50016.0,257.99658342818685,61666.666666666664,
130,5,Bauchi,502,URBAN,50017.0,214.99715285682237,60000.0,30000.0
131,5,Bauchi,502,URBAN,50018.0,257.99658342818685,50000.0,10000.0
132,5,Bauchi,502,URBAN,50019.0,322.49572928523355,33333.333333333336,
133,5,Bauchi,502,URBAN,50020.0,214.99715285682237,200000.0,38000.0
134,5,Bauchi,504,RURAL,0.0,34.76999448275863,,
135,5,Bauchi,504,RURAL,50044.0,107.49857642841118,,22000.0
136,5,Bauchi,506,RURAL,0.0,37.17241379310345,,
137,5,Bauchi,508,RURAL,0.0,26.48911752873563,,
138,5,Bauchi,508,RURAL,50091.0,107.49857642841118,30000.0,
139,5,Bauchi,508,RURAL,50118.0,150.49800699977567,,
140,5,Bauchi,510,RURAL,0.0,41.95172413793104,,
141,5,Bauchi,510,URBAN,0.0,62.05940248768473,,
142,5,Bauchi,510,URBAN,50121.0,150.49800699977567,15000.0,10000.0
143,5,Bauchi,510,URBAN,50124.0,537.492882142056,,40000.0
144,5,Bauchi,510,URBAN,50125.0,128.99829171409343,,66500.0
145,5,Bauchi,510,URBAN,50126.0,343.9954445709158,,40000.0
146,5,Bauchi,510,URBAN,50127.0,107.49857642841118,,105000.0
147,5,Bauchi,510,URBAN,50128.0,150.49800699977567,,
148,5,Bauchi,510,URBAN,50129.0,107.49857642841118,,80000.0
149,5,Bauchi,513,RURAL,0.0,73.01724137931035,,
150,5,Bauchi,514,RURAL,0.0,46.283448275862064,,
151,5,Bauchi,514,URBAN,0.0,21.95126330049261,,
152,5,Bauchi,514,URBAN,50101.0,429.99430571364474,,21000.0
153,5,Bauchi,514,URBAN,50102.0,107.49857642841118,,
154,5,Bauchi,514,URBAN,50103.0,75.24900349988783,,
155,5,Bauchi,514,URBAN,50104.0,429.99430571364474,16000.0,
156,5,Bauchi,514,URBAN,50106.0,537.492882142056,,
157,5,Bauchi,514,URBAN,50107.0,214.99715285682237,,50000.0
158,5,Bauchi,514,URBAN,50109.0,64.49914585704671,,
159,5,Bauchi,514,URBAN,50110.0,107.49857642841118,280000.0,47000.0
160,5,Bauchi,515,RURAL,0.0,57.5287356321839,,
161,5,Bauchi,516,RURAL,0.0,18.586206896551726,,
162,5,Bauchi,518,RURAL,0.0,66.80823172413793,,
163,5,Bauchi,518,RURAL,50136.0,429.99430571364474,15000.0,
164,5,Bauchi,518,RURAL,50151.0,42.99943057136448,5000.0,
165,5,Bauchi,518,RURAL,50153.0,64.49914585704671,50000.0,
166,5,Bauchi,518,RURAL,50154.0,107.49857642841118,20000.0,
167,5,Bauchi,518,RURAL,50156.0,214.99715285682237,,
168,5,Bauchi,518,RURAL,50157.0,214.99715285682237,104000.0,
169,5,Bauchi,520,RURAL,0.0,40.270114942528735,,
170,6,Bayelsa,601,RURAL,0.0,26.63929209913171,,
171,6,Bayelsa,602,RURAL,0.0,18.333333333333332,,
172,6,Bayelsa,605,RURAL,0.0,64.21349851789923,,
173,6,Bayelsa,606,RURAL,0.0,31.852987985941667,,
174,6,Bayelsa,607,RURAL,0.0,103.61457429679932,,
175,6,Bayelsa,608,RURAL,0.0,48.50344827586207,,
176,6,Bayelsa,608,RURAL,60068.0,85.99886114272896,,15000.0
177,6,Bayelsa,608,URBAN,0.0,59.08572637050725,,
178,7,Benue,701,RURAL,0.0,52.43054827586207,,
179,7,Benue,701,RURAL,70105.0,10.74985764284112,,
180,7,Benue,702,RURAL,0.0,41.61724137931035,,
181,7,Benue,704,RURAL,0.0,31.86206896551724,,
182,7,Benue,704,RURAL,80161.0,85.99886114272896,,
183,7,Benue,705,RURAL,0.0,90.27586206896551,,
184,7,Benue,707,RURAL,0.0,90.0,,
185,7,Benue,708,RURAL,0.0,26.551724137931032,,
186,7,Benue,710,RURAL,0.0,15.93103448275862,,
187,7,Benue,713,RURAL,0.0,44.963983542319745,,
188,7,Benue,715,RURAL,0.0,50.0603448275862,,
189,7,Benue,715,URBAN,0.0,98.38840027916035,,
190,7,Benue,715,URBAN,70143.0,257.99658342818685,,
191,7,Benue,717,RURAL,0.0,15.5,,
192,7,Benue,718,RURAL,0.0,48.49894344827586,,
193,7,Benue,719,URBAN,0.0,67.20807272397975,,
194,7,Benue,719,URBAN,70085.0,53.74928821420559,,
195,7,Benue,719,URBAN,70087.0,85.99886114272896,,
196,7,Benue,719,URBAN,70088.0,161.24786464261678,,
197,7,Benue,722,RURAL,0.0,40.737931034482756,,
198,8,Borno,805,RURAL,0.0,201.16337892567984,,
199,8,Borno,805,RURAL,80093.0,429.99430571364474,,4000.0
200,8,Borno,805,RURAL,80097.0,644.9914585704671,,75000.0
201,8,Borno,805,RURAL,80098.0,171.9977222854579,,85000.0
202,8,Borno,805,RURAL,80099.0,75.24900349988783,,
203,8,Borno,805,RURAL,80100.0,644.9914585704671,,110500.0
204,8,Borno,813,RURAL,0.0,167.9142540187726,,
205,8,Borno,813,RURAL,80002.0,107.49857642841118,,69000.0
206,8,Borno,813,RURAL,80006.0,64.49914585704671,,
207,8,Borno,813,RURAL,80007.0,322.49572928523355,,12000.0
208,8,Borno,813,RURAL,80008.0,257.99658342818685,100000.0,
209,8,Borno,815,RURAL,0.0,132.75862068965517,,
210,8,Borno,815,RURAL,80201.0,429.99430571364474,,13000.0
211,8,Borno,815,RURAL,80202.0,42.99943057136448,,8050.0
212,8,Borno,815,RURAL,80203.0,429.99430571364474,,45000.0
213,8,Borno,815,RURAL,80204.0,859.9886114272895,,300000.0
214,8,Borno,815,RURAL,80205.0,429.99430571364474,,
215,8,Borno,815,RURAL,80208.0,107.49857642841118,,
216,8,Borno,815,RURAL,80210.0,128.99829171409343,,
217,8,Borno,820,RURAL,80141.0,21.49971528568224,,
218,8,Borno,821,URBAN,0.0,179.01214477660722,,
219,8,Borno,821,URBAN,80011.0,214.99715285682237,,
220,8,Borno,821,URBAN,80014.0,128.99829171409343,,
221,8,Borno,821,URBAN,80015.0,128.99829171409343,,
222,8,Borno,821,URBAN,80017.0,343.9954445709158,,
223,8,Borno,821,URBAN,80019.0,171.9977222854579,,
224,8,Borno,821,URBAN,80020.0,214.99715285682237,,
225,8,Borno,821,URBAN,80021.0,53.74928821420559,,
226,8,Borno,821,URBAN,80022.0,1289.9829171409342,,
227,8,Borno,821,URBAN,80023.0,322.49572928523355,,
228,8,Borno,821,URBAN,80024.0,53.74928821420559,,
229,8,Borno,821,URBAN,80026.0,214.99715285682237,,
230,8,Borno,821,URBAN,80027.0,322.49572928523355,4000.0,7000.0
231,8,Borno,821,URBAN,80028.0,85.99886114272896,,
232,8,Borno,824,RURAL,0.0,59.88505747126437,,
233,8,Borno,824,RURAL,80151.0,214.99715285682237,,
234,8,Borno,824,RURAL,80152.0,107.49857642841118,,
235,8,Borno,824,RURAL,80153.0,107.49857642841118,,
236,8,Borno,824,RURAL,80154.0,107.49857642841118,,
237,8,Borno,824,RURAL,80155.0,107.49857642841118,,
238,8,Borno,824,RURAL,80156.0,429.99430571364474,,
239,8,Borno,824,RURAL,80157.0,42.99943057136448,,
240,8,Borno,824,RURAL,80158.0,214.99715285682237,100000.0,
241,8,Borno,824,RURAL,80159.0,42.99943057136448,,
242,8,Borno,824,RURAL,80160.0,107.49857642841118,,
243,8,Borno,827,RURAL,0.0,132.75862068965517,,
244,8,Borno,827,RURAL,80101.0,182.74757992829902,,
245,8,Borno,827,RURAL,80102.0,214.99715285682237,,
246,8,Borno,827,RURAL,80103.0,171.9977222854579,,
247,9,Cross River,901,RURAL,0.0,23.700660658307207,,
248,9,Cross River,901,RURAL,90049.0,64.49914585704671,,
249,9,Cross River,903,RURAL,0.0,93.35595517241379,,
250,9,Cross River,905,RURAL,0.0,87.26705804597702,,
251,9,Cross River,907,RURAL,0.0,47.38577586206897,,
252,9,Cross River,908,URBAN,0.0,94.70469785902122,,
253,9,Cross River,908,URBAN,90001.0,214.99715285682237,,
254,9,Cross River,909,URBAN,0.0,63.496576436781616,,
255,9,Cross River,910,RURAL,0.0,124.48275862068967,,
256,9,Cross River,912,RURAL,0.0,47.486590038314176,,
257,9,Cross River,913,RURAL,0.0,15.1,,
258,9,Cross River,914,RURAL,0.0,47.793103448275865,,
259,9,Cross River,915,URBAN,0.0,26.515517241379314,,
260,9,Cross River,916,RURAL,0.0,41.876842946708464,,
261,9,Cross River,917,URBAN,0.0,50.68467691591058,,
262,9,Cross River,918,RURAL,0.0,64.42000459770115,,
263,9,Cross River,918,RURAL,90100.0,257.99658342818685,200000.0,
264,10,Delta,1001,RURAL,0.0,46.30689655172414,,
265,10,Delta,1002,RURAL,0.0,73.10344827586206,,
266,10,Delta,1005,RURAL,0.0,35.117938448275865,,
267,10,Delta,1005,RURAL,100088.0,214.99715285682237,,
268,10,Delta,1005,URBAN,0.0,30.092530243407708,,
269,10,Delta,1007,URBAN,0.0,32.0,,
270,10,Delta,1008,RURAL,0.0,51.160024160177976,,
271,10,Delta,1010,RURAL,0.0,63.10365775664319,,
272,10,Delta,1012,RURAL,0.0,56.092150610379164,,
273,10,Delta,1014,RURAL,0.0,60.28603505498144,,
274,10,Delta,1014,URBAN,0.0,45.0,,
275,10,Delta,1015,URBAN,0.0,53.04035344827586,,
276,10,Delta,1018,RURAL,0.0,20.544274827586207,,
277,10,Delta,1018,RURAL,100105.0,42.99943057136448,,
278,10,Delta,1018,RURAL,100109.0,214.99715285682237,,
279,10,Delta,1018,URBAN,0.0,125.835564108443,,
280,10,Delta,1020,URBAN,0.0,32.077888575252,,
281,10,Delta,1020,URBAN,100123.0,1074.985764284112,,
282,10,Delta,1020,URBAN,100125.0,322.49572928523355,,
283,10,Delta,1020,URBAN,100128.0,107.49857642841118,,
284,10,Delta,1021,RURAL,0.0,38.95043103448276,,
285,10,Delta,1025,RURAL,0.0,70.39587866176011,,
286,11,Ebonyi,1101,RURAL,0.0,24.090595611285266,,
287,11,Ebonyi,1101,URBAN,0.0,28.346295862068963,,
288,11,Ebonyi,1102,RURAL,0.0,15.853527192118227,,
289,11,Ebonyi,1104,RURAL,0.0,10.0,,
290,11,Ebonyi,1104,URBAN,0.0,47.040098841557246,,
291,11,Ebonyi,1104,URBAN,110002.0,128.99829171409343,,25000.0
292,11,Ebonyi,1104,URBAN,110005.0,107.49857642841118,,45000.0
293,11,Ebonyi,1105,RURAL,0.0,178.65277768472907,,
294,11,Ebonyi,1106,RURAL,0.0,17.333333333333332,,
295,11,Ebonyi,1107,RURAL,0.0,14.136494252873563,,
296,11,Ebonyi,1108,RURAL,0.0,24.8837468338558,,
297,11,Ebonyi,1109,RURAL,0.0,14.76781510889292,,
298,11,Ebonyi,1110,RURAL,0.0,17.675324425287354,,
299,11,Ebonyi,1112,RURAL,0.0,18.78188787541713,,
300,11,Ebonyi,1113,RURAL,0.0,23.41529724137931,,
301,12,Edo,1202,URBAN,0.0,52.11140646962233,,
302,12,Edo,1202,URBAN,120011.0,107.49857642841118,,
303,12,Edo,1202,URBAN,120014.0,107.49857642841118,,
304,12,Edo,1202,URBAN,120015.0,107.49857642841118,,
305,12,Edo,1202,URBAN,120018.0,214.99715285682237,,
306,12,Edo,1202,URBAN,120019.0,150.49800699977567,100000.0,
307,12,Edo,1202,URBAN,120023.0,150.49800699977567,,
308,12,Edo,1202,URBAN,120024.0,42.99943057136448,150000.0,3000.0
309,12,Edo,1202,URBAN,120027.0,42.99943057136448,,
310,12,Edo,1202,URBAN,120030.0,85.99886114272896,50000.0,23166.666666666668
311,12,Edo,1204,RURAL,0.0,48.26475708812261,,
312,12,Edo,1208,RURAL,0.0,31.801066531440163,,
313,12,Edo,1210,RURAL,0.0,38.18118992042441,,
314,12,Edo,1211,URBAN,0.0,77.3622298258194,,
315,12,Edo,1211,URBAN,120001.0,150.49800699977567,,92500.0
316,12,Edo,1211,URBAN,120007.0,107.49857642841118,100000.0,65000.0
317,12,Edo,1211,URBAN,120008.0,128.99829171409343,,
318,12,Edo,1211,URBAN,120010.0,85.99886114272896,,
319,12,Edo,1211,URBAN,120081.0,171.9977222854579,,
320,12,Edo,1211,URBAN,120082.0,107.49857642841118,,
321,12,Edo,1211,URBAN,120086.0,171.9977222854579,,
322,12,Edo,1211,URBAN,120087.0,107.49857642841118,80000.0,40000.0
323,12,Edo,1211,URBAN,120089.0,107.49857642841118,,
324,12,Edo,1211,URBAN,120090.0,85.99886114272896,,2000.0
325,12,Edo,1212,URBAN,0.0,50.32177019704434,,
326,12,Edo,1212,URBAN,120032.0,171.9977222854579,,15000.0
327,12,Edo,1212,URBAN,120036.0,322.49572928523355,,
328,12,Edo,1212,URBAN,120037.0,128.99829171409343,,
329,12,Edo,1212,URBAN,120038.0,42.99943057136448,,
330,12,Edo,1214,RURAL,0.0,37.08965517241379,,
331,12,Edo,1216,RURAL,0.0,41.12068965517241,,
332,13,Ekiti,1301,URBAN,0.0,51.06985610977027,,
333,13,Ekiti,1303,URBAN,0.0,43.577220043103445,,
334,13,Ekiti,1305,RURAL,0.0,76.03689602122016,,
335,13,Ekiti,1305,RURAL,130067.0,64.49914585704671,,
336,13,Ekiti,1305,RURAL,130068.0,64.49914585704671,,
337,13,Ekiti,1305,URBAN,0.0,36.54702194357367,,
338,13,Ekiti,1307,URBAN,0.0,43.99655172413793,,
339,13,Ekiti,1307,URBAN,130029.0,214.99715285682237,,22000.0
340,13,Ekiti,1308,RURAL,0.0,20.0,,
341,13,Ekiti,1309,RURAL,0.0,47.454535129310344,,
342,13,Ekiti,1310,URBAN,0.0,70.75062417047904,,
343,13,Ekiti,1310,URBAN,130003.0,128.99829171409343,,6500.0
344,13,Ekiti,1310,URBAN,130004.0,42.99943057136448,35000.0,29000.0
345,13,Ekiti,1311,URBAN,0.0,265.51724137931035,,
346,13,Ekiti,1314,URBAN,0.0,34.88155979741945,,
347,13,Ekiti,1314,URBAN,130014.0,107.49857642841118,,
